division,level,tournament,date,team1rough,team1_goals,team1_spirit,team2rough,team2_goals,team2_spirit,team1full,team2full,team1_strength,team2_strength,team1_goal_diff,team2_goal_diff,year,team1full_AUC_placing,team2full_AUC_placing,team1_division,team2_division,team1_ELO_before,team2_ELO_before,team1_ELO_after,team2_ELO_after,team1form_10,team2form_10,team1_H2H_win_rate,team2_H2H_win_rate
Opens,National,VUC2021,2021-02-21,Melbourne Juggernaut,11,10,Hot Chilly,15,10,Melbourne Juggernaut AUC2021,Hot Chilly AUC2021,M,F,-4,4,2021,6.0,7.0,Division 1,Division 1,1609.9949407935756,1549.7453108916925,1597.718738554973,1565.0905636899456,0.8,0.6,0.8333333333333334,0.16666666666666666
Opens,National,VUC2021,2021-02-21,Geelong Mudlarks,13,9,Fresh Chilly,12,12,Geelong Mudlarks AUC2021,Fresh Chilly AUC2021,,,1,-1,2021,,,Division 2,Division 2,1146.470778021372,1179.7636089080477,1163.0604633441023,1168.7038186928942,0.6,0.5,1.0,0.0
Opens,National,VUC2021,2021-02-21,Kraken,10,12,Phat Chilly,15,12,Kraken AUC2021,Phat Chilly AUC2021,,,-5,5,2021,,,Division 2,Division 2,1180.738552962329,1298.2802248500666,1162.639143908234,1316.3796339041614,0.4,0.7,0.0,0.0
Opens,National,VUC2021,2021-02-21,Melbourne Juggernaut,15,11,Melbourne Carnage,3,12,Melbourne Juggernaut AUC2021,Melbourne Carnage AUC2021,M,,12,-12,2021,6.0,26.0,Division 1,Division 2,1597.718738554973,1218.8912137242255,1610.7002878368364,1194.5508088207316,0.7,0.4,0.6666666666666666,0.3333333333333333
Opens,National,VUC2021,2021-02-21,Hot Chilly,9,10,Ellipsis Men,15,11,Hot Chilly AUC2021,Ellipsis Men AUC2021,F,F,-6,6,2021,7.0,1.0,Division 1,Division 1,1565.0905636899456,1694.4195159450726,1552.0940982144516,1713.9142141583136,0.7,0.8,0.0,1.0
Opens,National,VUC2021,2021-02-21,Fresh Chilly,6,10,Phat Chilly,15,10,Fresh Chilly AUC2021,Phat Chilly AUC2021,,,-9,9,2021,,,Division 2,Division 2,1168.7038186928942,1316.3796339041614,1152.5143683170074,1340.6638094679915,0.4,0.7,0.0,0.0
Opens,National,VUC2021,2021-02-21,Geelong Mudlarks,0,10,Hot Chilly,15,12,Geelong Mudlarks AUC2021,Hot Chilly AUC2021,,F,-15,15,2021,,7.0,Division 2,Division 1,1163.0604633441023,1552.0940982144516,1133.461370003718,1571.8268271080412,0.6,0.7,0.0,1.0
Opens,National,VUC2021,2021-02-21,Kraken,15,10,Melbourne Carnage,6,11,Kraken AUC2021,Melbourne Carnage AUC2021,,,9,-9,2021,,26.0,Division 2,Division 2,1162.639143908234,1194.5508088207316,1193.5756323377914,1163.6143203911745,0.3333333333333333,0.3,0.0,0.0
Opens,National,VUC2021,2021-02-21,Melbourne Juggernaut,7,10,Ellipsis Men,14,10,Melbourne Juggernaut AUC2021,Ellipsis Men AUC2021,M,F,-7,7,2021,6.0,1.0,Division 1,Division 1,1610.7002878368364,1713.9142141583136,1598.858439977868,1736.1176788938792,0.7,0.8,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Fyshwuck Unit,14,12,Ikigai Ultimate,13,11,Fyshwuck Unit AUC2021,Ikigai Ultimate AUC2021,,,1,-1,2021,,,Division 2,Division 2,1200.0,1052.702033690725,1219.7929996252435,1032.9090340654814,0.0,0.3,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Ironbark A,13,10,Tritons,8,10,Ironbark AUC2021,Tritons AUC2021,,,5,-5,2021,,,Division 2,Division 2,1194.913104857638,1200.0,1210.044866793056,1177.3023570968728,0.3,0.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,DUFF Stout,15,7,SWU Claw,7,9,DUFF Stout AUC2021,SWU Claw AUC2021,,,8,-8,2021,,,Division 2,Division 2,1278.4956336628477,1040.40409372842,1318.2321761811893,1000.6675512100784,0.8,0.0,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Fyshwack Unit,15,12,Kronk,2,11,Fyshwack Unit AUC2021,Kronk AUC2021,,,13,-13,2021,,,Division 2,Division 2,1200.0,1123.1256312621952,1267.9215389781286,1055.2040922840663,0.0,0.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Sunder Slice,14,10,Fyshwick United,8,11,Sunder Slice AUC2021,Fyshwick United AUC2021,F,F,6,-6,2021,2.0,5.0,Division 1,Division 1,1550.5534531669205,1484.6727890555833,1572.3238316000609,1470.1592034334897,1.0,0.5,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Sunder Dice,13,10,Krank,9,11,Sunder Dice AUC2021,Krank AUC2021,F,F,4,-4,2021,3.0,8.0,Division 1,Division 1,1509.0606957681905,1204.769419664815,1520.2523836054456,1193.5777318275598,0.75,0.5,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Newcastle I-Beam,15,10,Ikigai Ultimate,2,12,Newcastle I-Beam AUC2021,Ikigai Ultimate AUC2021,F,,13,-13,2021,4.0,,Division 1,Division 2,1530.0240364180936,1032.9090340654814,1538.310788454672,1008.0487779557466,0.3,0.3,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Manly Mullets,15,9,Tritons,7,12,Manly Mullets AUC2021,Tritons AUC2021,F,,8,-8,2021,13.0,,Division 2,Division 2,1261.92768458629,1177.3023570968728,1311.2782994505412,1127.9517422326217,1.0,0.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate B,15,11,SWU Claw,7,10,Quench Y AUC2021,SWU Claw AUC2021,F,,8,-8,2021,21.0,,Division 2,Division 2,1115.4766523483502,1000.6675512100784,1131.2063497650777,977.0730050849868,0.3,0.0,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate,15,11,Kronk,4,12,Quench X AUC2021,Kronk AUC2021,F,,11,-11,2021,14.0,,Division 2,Division 2,1439.4324916507244,1055.2040922840663,1461.8972877892493,1032.7392961455416,0.3,0.0,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Sunder Slice,13,10,Krank,10,10,Sunder Slice AUC2021,Krank AUC2021,F,F,3,-3,2021,2.0,8.0,Division 1,Division 1,1572.3238316000609,1193.5777318275598,1580.465390832046,1185.4361725955746,1.0,0.4,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Sunder Dice,15,9,Fyshwick United,6,10,Sunder Dice AUC2021,Fyshwick United AUC2021,F,F,9,-9,2021,3.0,5.0,Division 1,Division 1,1520.2523836054456,1470.1592034334897,1548.0193329128854,1451.6479038951966,0.8,0.4,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Newcastle I-Beam,15,10,Fyshwuck Unit,5,10,Newcastle I-Beam AUC2021,Fyshwuck Unit AUC2021,F,,10,-10,2021,4.0,,Division 1,Division 2,1538.310788454672,1219.7929996252435,1545.5511468508414,1198.0719244367351,0.4,1.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Manly Mullets,15,10,Ironbark A,9,10,Manly Mullets AUC2021,Ironbark AUC2021,F,,6,-6,2021,13.0,,Division 2,Division 2,1311.2782994505412,1210.044866793056,1331.7524230284862,1196.3954510744263,1.0,0.4,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate B,15,11,DUFF Stout,8,10,Quench Y AUC2021,DUFF Stout AUC2021,F,,7,-7,2021,21.0,,Division 2,Division 2,1131.2063497650777,1318.2321761811893,1153.0316747959953,1285.4941886348129,0.3,0.8,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate,13,9,Fyshwack Unit,10,11,Quench X AUC2021,Fyshwack Unit AUC2021,F,,3,-3,2021,14.0,,Division 2,Division 2,1461.8972877892493,1267.9215389781286,1473.9565640195335,1255.8622627478442,0.4,1.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Newcastle I-Beam,15,10,Ironbark A,3,11,Newcastle I-Beam AUC2021,Ironbark AUC2021,F,,12,-12,2021,4.0,,Division 1,Division 2,1545.5511468508414,1196.3954510744263,1553.814651789275,1179.8684411975585,0.5,0.4,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Manly Mullets,15,10,Fyshwuck Unit,6,11,Manly Mullets AUC2021,Fyshwuck Unit AUC2021,F,,9,-9,2021,13.0,,Division 2,Division 2,1331.7524230284862,1198.0719244367351,1381.247822734627,1148.5765247305942,1.0,0.5,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate B,15,10,Fyshwack Unit,11,10,Quench Y AUC2021,Fyshwack Unit AUC2021,F,,4,-4,2021,21.0,,Division 2,Division 2,1153.0316747959953,1255.8622627478442,1169.4202593040272,1231.2793859857964,0.4,0.5,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Bench Ultimate,11,10,DUFF Stout,10,9,Quench X AUC2021,DUFF Stout AUC2021,F,,1,-1,2021,14.0,,Division 2,Division 2,1473.9565640195335,1285.4941886348129,1482.576339243963,1276.8744134103836,0.5,0.7,0.0,0.0
Opens,National,NSWUC2021,2021-02-27,Sunder Slice,12,10,Sunder Dice,10,9,Sunder Slice AUC2021,Sunder Dice AUC2021,F,F,2,-2,2021,2.0,3.0,Division 1,Division 1,1580.465390832046,1548.0193329128854,1612.1512393124262,1516.3334844325052,1.0,0.8333333333333334,1.0,0.0
Opens,National,NSWUC2021,2021-02-27,Fyshwick United,11,10,Krank,8,9,Fyshwick United AUC2021,Krank AUC2021,F,F,3,-3,2021,5.0,8.0,Division 1,Division 1,1451.6479038951966,1185.4361725955746,1458.4453747624857,1175.239966294641,0.3,0.3,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Kronk,5,11,DUFF Stout,15,11,Kronk AUC2021,DUFF Stout AUC2021,,,-10,10,2021,,,Division 2,Division 2,1032.7392961455416,1276.8744134103836,986.1030362699356,1323.5106732859897,0.0,0.6,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Ikigai Ultimate,8,11,Ironbark A,11,10,Ikigai Ultimate AUC2021,Ironbark AUC2021,,,-3,3,2021,,,Division 2,Division 2,1008.0487779557466,1179.8684411975585,995.329209717768,1188.348153356211,0.3,0.3,0.0,1.0
Opens,National,NSWUC2021,2021-02-28,SWU Claw,10,9,Fyshwack Unit,14,10,SWU Claw AUC2021,Fyshwack Unit AUC2021,,,-4,4,2021,,,Division 2,Division 2,977.0730050849868,1231.2793859857964,952.5232403532073,1255.829150717576,0.0,0.3333333333333333,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Tritons,11,11,Fyshwuck Unit,13,12,Tritons AUC2021,Fyshwuck Unit AUC2021,,,-2,2,2021,,,Division 2,Division 2,1127.9517422326217,1148.5765247305942,1095.3526603434907,1181.1756066197252,0.0,0.3333333333333333,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Sunder Dice,15,11,Bench Ultimate B,10,11,Sunder Dice AUC2021,Quench Y AUC2021,F,F,5,-5,2021,3.0,21.0,Division 1,Division 2,1516.3334844325052,1169.4202593040272,1528.5604972695487,1161.268917412665,0.7142857142857143,0.5,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Sunder Slice,15,10,Bench Ultimate,3,10,Sunder Slice AUC2021,Quench X AUC2021,F,F,12,-12,2021,2.0,14.0,Division 1,Division 2,1612.1512393124262,1482.576339243963,1642.4375938615071,1452.2899846948822,1.0,0.6,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Fyshwick United,15,10,Manly Mullets,5,10,Fyshwick United AUC2021,Manly Mullets AUC2021,F,F,10,-10,2021,5.0,13.0,Division 1,Division 2,1458.4453747624857,1381.247822734627,1477.477914447034,1352.6990132078051,0.3,1.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Krank,9,10,Newcastle I-Beam,12,10,Krank AUC2021,Newcastle I-Beam AUC2021,F,F,-3,3,2021,8.0,4.0,Division 1,Division 1,1175.239966294641,1553.814651789275,1167.0959755854878,1556.529315358993,0.2,0.5,0.0,1.0
Opens,National,NSWUC2021,2021-02-28,DUFF Stout,12,8,Ironbark A,7,11,DUFF Stout AUC2021,Ironbark AUC2021,,,5,-5,2021,,,Division 2,Division 2,1323.5106732859897,1188.348153356211,1341.0086149587305,1176.682858907717,0.6,0.3,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Fyshwack Unit,11,11,Fyshwuck Unit,15,11,Fyshwack Unit AUC2021,Fyshwuck Unit AUC2021,,,-4,4,2021,,,Division 2,Division 2,1255.829150717576,1181.1756066197252,1208.715320895104,1228.2894364421973,0.5,0.5,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Kronk,8,12,Ikigai Ultimate,13,11,Kronk AUC2021,Ikigai Ultimate AUC2021,,,-5,5,2021,,,Division 2,Division 2,986.1030362699356,995.329209717768,941.8198544534654,1039.612391534238,0.0,0.2,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,SWU Claw,11,8,Tritons,7,11,SWU Claw AUC2021,Tritons AUC2021,,,4,-4,2021,,,Division 2,Division 2,952.5232403532073,1095.3526603434907,1004.4371209283404,1043.438779768357,0.0,0.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Sunder Dice,13,10,Fyshwick United,11,10,Sunder Dice AUC2021,Fyshwick United AUC2021,F,F,2,-2,2021,3.0,5.0,Division 1,Division 1,1528.5604972695487,1477.477914447034,1543.6898059030314,1467.3917086913789,0.75,0.4,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Sunder Slice,10,8,Newcastle I-Beam,9,9,Sunder Slice AUC2021,Newcastle I-Beam AUC2021,F,F,1,-1,2021,2.0,4.0,Division 1,Division 1,1642.4375938615071,1556.529315358993,1654.4659367501722,1552.519867729438,1.0,0.6,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Bench Ultimate,8,10,Krank,15,10,Quench X AUC2021,Krank AUC2021,F,F,-7,7,2021,14.0,8.0,Division 2,Division 1,1452.2899846948822,1167.0959755854878,1417.0702674762367,1202.3156928041333,0.6,0.2,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Bench Ultimate B,4,12,Manly Mullets,15,8,Quench Y AUC2021,Manly Mullets AUC2021,F,F,-11,11,2021,21.0,13.0,Division 2,Division 2,1161.268917412665,1352.6990132078051,1143.580207195115,1379.23207853413,0.5,0.8571428571428571,0.0,1.0
Opens,National,NSWUC2021,2021-02-28,DUFF Stout,13,11,Fyshwuck Unit,11,12,DUFF Stout AUC2021,Fyshwuck Unit AUC2021,,,2,-2,2021,,,Division 2,Division 2,1341.0086149587305,1228.2894364421973,1358.1654577915688,1202.55417219294,0.6,0.6,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Ironbark A,9,9,Fyshwack Unit,10,12,Ironbark AUC2021,Fyshwack Unit AUC2021,,,-1,1,2021,,,Division 2,Division 2,1176.682858907717,1208.715320895104,1167.310287315381,1222.774178283608,0.3,0.4,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Ikigai Ultimate,12,10,SWU Claw,10,8,Ikigai Ultimate AUC2021,SWU Claw AUC2021,,,2,-2,2021,,,Division 2,Division 2,1039.612391534238,1004.4371209283404,1071.0881437649866,972.9613686975918,0.3,0.1,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Kronk,6,10,Tritons,13,11,Kronk AUC2021,Tritons AUC2021,,,-7,7,2021,,,Division 2,Division 2,941.8198544534654,1043.438779768357,897.2991501024774,1087.9594841193457,0.0,0.0,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Newcastle I-Beam,9,10,Fyshwick United,10,10,Newcastle I-Beam AUC2021,Fyshwick United AUC2021,F,F,-1,1,2021,4.0,5.0,Division 1,Division 1,1552.519867729438,1467.3917086913789,1546.3388312334234,1479.753781683408,0.5,0.4,0.6666666666666666,0.3333333333333333
Opens,National,NSWUC2021,2021-02-28,Sunder Slice,13,10,Sunder Dice,11,9,Sunder Slice AUC2021,Sunder Dice AUC2021,F,F,2,-2,2021,2.0,3.0,Division 1,Division 1,1654.4659367501722,1543.6898059030314,1680.3375960115816,1517.818146641622,1.0,0.7777777777777778,1.0,0.0
Opens,National,NSWUC2021,2021-02-28,Krank,11,12,Manly Mullets,10,11,Krank AUC2021,Manly Mullets AUC2021,F,F,1,-1,2021,8.0,13.0,Division 1,Division 2,1202.3156928041333,1379.23207853413,1223.9516012080317,1357.5961701302317,0.2,0.875,0.0,0.0
Opens,National,NSWUC2021,2021-02-28,Bench Ultimate,8,11,Bench Ultimate B,10,11,Quench X AUC2021,Quench Y AUC2021,F,F,-2,2,2021,14.0,21.0,Division 2,Division 2,1417.0702674762367,1143.580207195115,1391.1034467608729,1160.8914210053576,0.6,0.5,0.0,0.0
Opens,National,CC2021,2021-03-13,Ellipsis Men,13,9,Fyshwick United,8,10,Ellipsis Men AUC2021,Fyshwick United AUC2021,F,F,5,-5,2021,1.0,5.0,Division 1,Division 1,1736.1176788938792,1479.753781683408,1747.8042613904645,1475.858254184546,0.8,0.5,1.0,0.0
Opens,National,CC2021,2021-03-13,Newcastle I-Beam,7,8,Melbourne Juggernaut,15,9,Newcastle I-Beam AUC2021,Melbourne Juggernaut AUC2021,F,M,-8,8,2021,4.0,6.0,Division 1,Division 1,1546.3388312334234,1598.858439977868,1539.1514160897618,1610.3583042077269,0.5,0.7,0.5714285714285714,0.42857142857142855
Opens,National,CC2021,2021-03-13,Hot Chilly,10,?,Krank,11,10,Hot Chilly AUC2021,Krank AUC2021,F,F,-1,1,2021,7.0,8.0,Division 1,Division 1,1571.8268271080412,1223.9516012080317,1557.6108890532128,1245.2755082902745,0.8,0.2,0.0,0.0
Opens,National,CC2021,2021-03-13,Sunder Slice,14,9,Sunder Dice,12,9,Sunder Slice AUC2021,Sunder Dice AUC2021,M,F,2,-2,2021,2.0,3.0,Division 1,Division 1,1680.3375960115816,1517.818146641622,1695.2824931248942,1499.1370252499812,1.0,0.7,1.0,0.0
Opens,National,CC2021,2021-03-13,Fyshwick United,12,10,Melbourne Juggernaut,11,8,Fyshwick United AUC2021,Melbourne Juggernaut AUC2021,F,M,1,-1,2021,5.0,6.0,Division 1,Division 1,1475.858254184546,1610.3583042077269,1481.4915418379871,1601.3450439622209,0.5,0.8,0.2,0.8
Opens,National,CC2021,2021-03-13,Newcastle I-Beam,7,11,Ellipsis Men,13,10,Newcastle I-Beam AUC2021,Ellipsis Men AUC2021,F,F,-6,6,2021,4.0,1.0,Division 1,Division 1,1539.1514160897618,1747.8042613904645,1534.4168222658163,1762.0080428623012,0.5,0.8,0.3333333333333333,0.6666666666666666
Opens,National,CC2021,2021-03-13,Hot Chilly,13,10,Sunder Dice,11,10,Hot Chilly AUC2021,Sunder Dice AUC2021,F,F,2,-2,2021,7.0,3.0,Division 1,Division 1,1557.6108890532128,1499.1370252499812,1565.8604137103025,1486.7627382643468,0.7,0.6,0.0,0.0
Opens,National,CC2021,2021-03-13,Krank,9,10,Sunder Slice,15,?,Krank AUC2021,Sunder Slice AUC2021,F,M,-6,6,2021,8.0,2.0,Division 1,Division 1,1245.2755082902745,1695.2824931248942,1234.7060055301529,1703.7380953329914,0.3,1.0,0.0,1.0
Opens,National,CC2021,2021-03-13,Melbourne Juggernaut,8,10,Ellipsis Men,15,11,Melbourne Juggernaut AUC2021,Ellipsis Men AUC2021,M,F,-7,7,2021,6.0,1.0,Division 1,Division 1,1601.3450439622209,1762.0080428623012,1592.337396883642,1778.8973811346368,0.7,0.9,0.0,0.5
Opens,National,CC2021,2021-03-13,Newcastle I-Beam,13,11,Fyshwick United,10,11,Newcastle I-Beam AUC2021,Fyshwick United AUC2021,F,F,3,-3,2021,4.0,5.0,Division 1,Division 1,1534.4168222658163,1481.4915418379871,1539.0999581448114,1476.808405958992,0.5,0.5,0.6153846153846154,0.38461538461538464
Opens,National,CC2021,2021-03-13,Hot Chilly,6,12,Sunder Slice,15,11,Hot Chilly AUC2021,Sunder Slice AUC2021,F,M,-9,9,2021,7.0,2.0,Division 1,Division 1,1565.8604137103025,1703.7380953329914,1552.1897528602544,1720.1428883530489,0.7,1.0,0.0,0.0
Opens,National,CC2021,2021-03-13,Sunder Dice,15,?,Krank,5,11,Sunder Dice AUC2021,Krank AUC2021,F,F,10,-10,2021,3.0,8.0,Division 1,Division 1,1486.7627382643468,1234.7060055301529,1506.0344668793618,1215.4342769151378,0.5,0.3,1.0,0.0
Opens,National,CC2021,2021-03-14,Ellipsis Men,11,11,Krank,3,10,Ellipsis Men AUC2021,Krank AUC2021,F,F,8,-8,2021,1.0,8.0,Division 1,Division 1,1778.8973811346368,1215.4342769151378,1791.742463006412,1202.5891950433625,1.0,0.3,0.0,0.0
Opens,National,CC2021,2021-03-14,Fyshwick United,9,10,Sunder Dice,14,10,Fyshwick United AUC2021,Sunder Dice AUC2021,F,F,-5,5,2021,5.0,3.0,Division 1,Division 1,1476.808405958992,1506.0344668793618,1470.8731116357396,1523.840349849119,0.4,0.5,0.0,1.0
Opens,National,CC2021,2021-03-14,Sunder Slice,11,9,Newcastle I-Beam,9,9,Sunder Slice AUC2021,Newcastle I-Beam AUC2021,M,F,2,-2,2021,2.0,4.0,Division 1,Division 1,1720.1428883530489,1539.0999581448114,1727.2360663197655,1536.144467325346,1.0,0.6,1.0,0.0
Opens,National,CC2021,2021-03-14,Hot Chilly,8,10,Melbourne Juggernaut,15,9,Hot Chilly AUC2021,Melbourne Juggernaut AUC2021,F,M,-7,7,2021,7.0,6.0,Division 1,Division 1,1552.1897528602544,1592.337396883642,1538.552572491364,1603.2471411787544,0.7,0.6,0.2857142857142857,0.7142857142857143
Opens,National,CC2021,2021-03-14,Ellipsis Men,10,?,Sunder Dice,9,10,Ellipsis Men AUC2021,Sunder Dice AUC2021,F,F,1,-1,2021,1.0,3.0,Division 1,Division 1,1791.742463006412,1523.840349849119,1802.672374498298,1512.9104383572333,1.0,0.6,0.0,0.0
Opens,National,CC2021,2021-03-14,Sunder Slice,14,?,Melbourne Juggernaut,9,11,Sunder Slice AUC2021,Melbourne Juggernaut AUC2021,M,M,5,-5,2021,2.0,6.0,Division 1,Division 1,1727.2360663197655,1603.2471411787544,1739.1539891023126,1595.3018593237232,1.0,0.6,0.0,0.0
Opens,National,CC2021,2021-03-14,Krank,11,10,Fyshwick United,8,10,Krank AUC2021,Fyshwick United AUC2021,F,F,3,-3,2021,8.0,5.0,Division 1,Division 1,1202.5891950433625,1470.8731116357396,1225.631412876116,1463.1923723581551,0.3,0.4,0.0,1.0
Opens,National,CC2021,2021-03-14,Newcastle I-Beam,12,11,Hot Chilly,7,10,Newcastle I-Beam AUC2021,Hot Chilly AUC2021,F,F,5,-5,2021,4.0,7.0,Division 1,Division 1,1536.144467325346,1538.552572491364,1542.420458473476,1526.0005901951045,0.5,0.6,0.6,0.4
Opens,National,CC2021,2021-03-14,Ellipsis Men,8,10,Sunder Slice,15,10,Ellipsis Men AUC2021,Sunder Slice AUC2021,F,M,-7,7,2021,1.0,2.0,Division 1,Division 1,1802.672374498298,1739.1539891023126,1755.1041348846418,1777.2085807932376,1.0,1.0,0.0,0.0
Opens,National,CC2021,2021-03-14,Sunder Dice,12,10,Melbourne Juggernaut,10,?,Sunder Dice AUC2021,Melbourne Juggernaut AUC2021,F,M,2,-2,2021,3.0,6.0,Division 1,Division 1,1512.9104383572333,1595.3018593237232,1529.7793712372563,1586.3050951210444,0.5,0.5,0.0,0.0
Opens,National,CC2021,2021-03-14,Krank,7,11,Newcastle I-Beam,9,10,Krank AUC2021,Newcastle I-Beam AUC2021,F,F,-2,2,2021,8.0,4.0,Division 1,Division 1,1225.631412876116,1542.420458473476,1219.5038152986638,1544.4629909992934,0.4,0.5,0.0,1.0
Opens,National,CC2021,2021-03-14,Fyshwick United,15,10,Hot Chilly,7,11,Fyshwick United AUC2021,Hot Chilly AUC2021,F,F,8,-8,2021,5.0,7.0,Division 1,Division 1,1463.1923723581551,1526.0005901951045,1471.6129950544766,1509.1593448024616,0.4,0.5,0.0,1.0
Opens,National,AUC2021,2021-04-09,Ellipsis Men,15,11,Melbourne Juggernaut,11,9,Ellipsis Men AUC2021,Melbourne Juggernaut AUC2021,F,F,4,-4,2021,1.0,6.0,Division 1,Division 1,1755.1041348846418,1586.3050951210444,1773.3700184212098,1574.1278394299989,0.9,0.4,0.6666666666666666,0.0
Opens,National,AUC2021,2021-04-09,Sunder Slice,15,10,Krank,7,11,Sunder Slice AUC2021,Krank AUC2021,F,F,8,-8,2021,2.0,8.0,Division 1,Division 1,1777.2085807932376,1219.5038152986638,1796.5172698818544,1200.195126210047,1.0,0.4,1.0,0.0
Opens,National,AUC2021,2021-04-09,Hot Chilly,15,9,Outbreak Mountain,11,9,Hot Chilly AUC2021,Outbreak Mountain AUC2021,F,F,4,-4,2021,7.0,9.0,Division 1,Division 1,1509.1593448024616,1425.6748910606243,1523.7569620454794,1403.7784651960976,0.4,0.2,1.0,0.0
Opens,National,AUC2021,2021-04-09,Sunder Dice,14,9,Newcastle I-Beam,10,11,Sunder Dice AUC2021,Newcastle I-Beam AUC2021,F,F,4,-4,2021,3.0,4.0,Division 1,Division 1,1529.7793712372563,1544.4629909992934,1556.3671325994062,1535.6004038785768,0.5,0.5,1.0,0.0
Opens,National,AUC2021,2021-04-09,Ellipsis Men,14,11,Krank,13,10,Ellipsis Men AUC2021,Krank AUC2021,F,F,1,-1,2021,1.0,8.0,Division 1,Division 1,1773.3700184212098,1200.195126210047,1776.8211715492923,1196.7439730819644,0.9,0.4,1.0,0.0
Opens,National,AUC2021,2021-04-09,Fyshwick United,15,10,Melbourne Juggernaut,11,9,Fyshwick United AUC2021,Melbourne Juggernaut AUC2021,F,F,4,-4,2021,5.0,6.0,Division 1,Division 1,1471.6129950544766,1574.1278394299989,1481.8511701277332,1553.651489283486,0.5,0.3,0.3333333333333333,0.6666666666666666
Opens,National,AUC2021,2021-04-09,Fyshwick United,15,10,Krank,10,11,Fyshwick United AUC2021,Krank AUC2021,F,F,5,-5,2021,5.0,8.0,Division 1,Division 1,1481.8511701277332,1196.7439730819644,1487.4270521820872,1180.0163269189025,0.5,0.4,0.6666666666666666,0.3333333333333333
Opens,National,AUC2021,2021-04-09,Sunder Slice,13,10,Ellipsis Men,10,12,Sunder Slice AUC2021,Ellipsis Men AUC2021,F,F,3,-3,2021,2.0,1.0,Division 1,Division 1,1796.5172698818544,1776.8211715492923,1841.856031785377,1731.48240964577,1.0,0.9,1.0,0.0
Opens,National,AUC2021,2021-04-09,Sunder Dice,15,10,Outbreak Mountain,6,10,Sunder Dice AUC2021,Outbreak Mountain AUC2021,F,F,9,-9,2021,3.0,9.0,Division 1,Division 1,1556.3671325994062,1403.7784651960976,1586.5232795812929,1373.622318214211,0.6,0.1,0.0,0.0
Opens,National,AUC2021,2021-04-09,Hot Chilly,9,12,Newcastle I-Beam,15,9,Hot Chilly AUC2021,Newcastle I-Beam AUC2021,F,F,-6,6,2021,7.0,4.0,Division 1,Division 1,1523.7569620454794,1535.6004038785768,1503.89030543981,1545.5337321814116,0.4,0.4,0.3333333333333333,0.6666666666666666
Opens,National,AUCD22021,2021-04-09,Bench Ultimate B,15,10,Melbourne Carnage,6,10,Quench Y AUC2021,Melbourne Carnage AUC2021,,,9,-9,2021,21.0,26.0,Division 2,Division 2,1160.8914210053576,1163.6143203911745,1177.4501983101272,1138.7761544340196,0.5,0.2,0.0,0.0
Opens,National,AUCD22021,2021-04-09,Fyshwack Unit,15,11,Tritons,3,10,Fyshwack Unit AUC2021,Tritons AUC2021,,,12,-12,2021,,,Division 2,Division 2,1222.774178283608,1087.9594841193457,1272.956854447142,1037.7768079558116,0.5,0.2,0.0,0.0
